cod_dep_com_5;CODDEP;nom_commune_maj;code_postal;Population totale
50507;50;SAINT-MARCOUF;;351
50509;50;SAINTE-MARIE-DU-MONT;;730
50510;50;SAINT-MARTIN-D'AUBIGNY;;606
50511;50;SAINT-MARTIN-D'AUDOUVILLE;;132
50512;50;SAINT-MARTIN-DE-BONFOSSE;;535
50513;50;SAINT-MARTIN-DE-CENILLY;;179
50514;50;CHAULIEU;;308
50517;50;SAINT-MARTIN-DE-VARREVILLE;;177
50518;50;SAINT-MARTIN-LE-BOUILLANT;;331
50519;50;SAINT-MARTIN-LE-GREARD;;575
50521;50;SAINT-MAUR-DES-BOIS;;158
50522;50;SAINT-MAURICE-EN-COTENTIN;;262
50523;50;SAINTE-MERE-EGLISE;;3127
50525;50;SAINT-MICHEL-DE-MONTJOIE;;329
50528;50;SAINT-NICOLAS-DE-PIERREPONT;;317
50529;50;SAINT-NICOLAS-DES-BOIS;;83
50531;50;SAINT-OVIN;;802
50532;50;SAINT-PAIR-SUR-MER;;4227
50533;50;SAINT-PATRICE-DE-CLAIDS;;181
50535;50;LE PARC;;947
50536;50;SAINT-PIERRE-D'ARTHEGLISE;;158
50537;50;SAINT-PIERRE-DE-COUTANCES;;433
50538;50;SAINT-PIERRE-DE-SEMILLY;;464
50539;50;SAINT-PIERRE-EGLISE;;1835
50540;50;SAINT-PIERRE-LANGERS;;638
50541;50;SAINT-PLANCHERS;;1446
50542;50;SAINT-POIS;;497
50543;50;SAINT-QUENTIN-SUR-LE-HOMME;;1377
50546;50;BOURGVALLEES;;3315
50548;50;SAINT-SAUVEUR-DE-PIERREPONT;;124
50549;50;SAINT-SAUVEUR-LA-POMMERAYE;;408
50550;50;SAINT-SAUVEUR-VILLAGES;;3749
50551;50;SAINT-SAUVEUR-LE-VICOMTE;;2128
50552;50;SAINT-SEBASTIEN-DE-RAIDS;;337
50553;50;SAINT-SENIER-DE-BEUVRON;;348
50554;50;SAINT-SENIER-SOUS-AVRANCHES;;1479
50556;50;SAINTE-SUZANNE-SUR-VIRE;;706
50562;50;SAINT-VAAST-LA-HOUGUE;50550;1742
50563;50;SAINT-VIGOR-DES-MONTS;;287
50564;50;TERRE-ET-MARAIS;;1351
50565;50;SARTILLY-BAIE-BOCAGE;;2873
50567;50;SAUSSEMESNIL;;902
50568;50;SAUSSEY;;477
50569;50;SAVIGNY;;458
50570;50;SAVIGNY-LE-VIEUX;;433
50571;50;SEBEVILLE;;35
50572;50;SENOVILLE;;196
50574;50;SERVON;;282
50575;50;SIDEVILLE;;782
50576;50;SIOUVILLE-HAGUE;;983
50577;50;SORTOSVILLE-EN-BEAUMONT;;319
50578;50;SORTOSVILLE;;80
50579;50;SOTTEVAST;;1450
50580;50;SOTTEVILLE;;474
50582;50;SOURDEVAL;;3220
50584;50;SUBLIGNY;;413
50585;50;SURTAINVILLE;;1181
50587;50;TAILLEPIED;;18
50588;50;TAMERVILLE;;700
50589;50;TANIS;;301
50590;50;LE TANU;;411
50591;50;LE TEILLEUL;;1701
50592;50;TESSY-BOCAGE;;2321
50593;50;TEURTHEVILLE-BOCAGE;;596
50594;50;TEURTHEVILLE-HAGUE;;1064
50596;50;THEVILLE;;350
50597;50;TIREPIED-SUR-SEE;;976
50598;50;TOCQUEVILLE;;273
50599;50;TOLLEVAST;;1613
50601;50;TORIGNY-LES-VILLES;;4452
50603;50;TOURVILLE-SUR-SIENNE;;802
50604;50;TREAUVILLE;;768
50606;50;TRIBEHOU;;525
50607;50;LA TRINITE;;397
50609;50;TURQUEVILLE;;130
50610;50;URVILLE;;215
50612;50;VAINS;;831
50613;50;VALCANVILLE;;411
50615;50;VALOGNES;50700;7088
50616;50;LE VAL-SAINT-PERE;;2042
50617;50;VARENGUEBEC;;333
50618;50;VAROUVILLE;;255
50619;50;LE VAST;;336
50621;50;VAUDREVILLE;;72
50624;50;LA VENDELEE;;503
50626;50;VER;;385
50628;50;VERNIX;;159
50629;50;VESLY;;741
50633;50;LE VICEL;;122
50634;50;VIDECOSVILLE;;85
50637;50;VILLEBAUDON;;319
50639;50;VILLEDIEU-LES-POELES-ROUFFIGNY;;3919
50641;50;VILLIERS-FOSSARD;;672
50643;50;VIRANDEVILLE;;807
50647;50;YQUELON;;1178
50648;50;YVETOT-BOCAGE;;1213
51001;51;ABLANCOURT;;167
51002;51;SAINT-MARTIN-D'ABLOIS;;1430
51003;51;AIGNY;;281
51004;51;ALLEMANCHE-LAUNAY-ET-SOYER;;121
51005;51;ALLEMANT;;178
51006;51;ALLIANCELLES;;151
51007;51;AMBONNAY;;982
51008;51;AMBRIERES;;224
51009;51;ANGLURE;;845
51010;51;ANGLUZELLES-ET-COURCELLES;;143
51012;51;ANTHENAY;;71
51013;51;AOUGNY;;104
51014;51;ARCIS-LE-PONSART;;304
51015;51;ARGERS;;113
51016;51;ARRIGNY;;242
51017;51;ARZILLIERES-NEUVILLE;;331
51018;51;ATHIS;;920
51019;51;AUBERIVE;;261
51020;51;AUBILLY;;56
51022;51;AULNAY-L'AITRE;;193
51023;51;AULNAY-SUR-MARNE;;272
51025;51;AUMENANCOURT;;1084
51027;51;AUVE;;323
51028;51;AVENAY-VAL-D'OR;51160;1043
51029;51;AVIZE;51190;1914
51030;51;AY-CHAMPAGNE;;5395
51031;51;BACONNES;;276
51032;51;BAGNEUX;;432
51033;51;LE BAIZIL;;254
51034;51;BANNAY;;20
51035;51;BANNES;;256
51036;51;BARBONNE-FAYEL;;514
51037;51;BASLIEUX-LES-FISMES;;340
51038;51;BASLIEUX-SOUS-CHATILLON;;189
51039;51;BASSU;;100
51040;51;BASSUET;;253
51041;51;BAUDEMENT;;107
51042;51;BAYE;;394
51043;51;BAZANCOURT;;2380
51044;51;BEAUMONT-SUR-VESLE;;812
51045;51;BEAUNAY;;104
51046;51;BEINE-NAUROY;;1010
51047;51;BELVAL-EN-ARGONNE;;47
51048;51;BELVAL-SOUS-CHATILLON;;161
51049;51;BERGERES-LES-VERTUS;;580
51050;51;BERGERES-SOUS-MONTMIRAIL;;137
51051;51;BERMERICOURT;;223
51052;51;BERRU;;600
51053;51;BERZIEUX;;83
51054;51;BETHENIVILLE;;1295
51055;51;BETHENY;51450;7177
51056;51;BETHON;;258
51057;51;BETTANCOURT-LA-LONGUE;;78
51058;51;BEZANNES;51430;3048
51059;51;BIGNICOURT-SUR-MARNE;;367
51060;51;BIGNICOURT-SUR-SAULX;;174
51061;51;BILLY-LE-GRAND;;121
51062;51;BINARVILLE;;98
51063;51;BINSON-ET-ORQUIGNY;;166
51065;51;BLACY;51300;645
51066;51;BLAISE-SOUS-ARZILLIERES;;333
51068;51;BLESME;;204
51069;51;BLIGNY;;119
51070;51;BOISSY-LE-REPOS;;227
51071;51;BOUCHY-SAINT-GENEST;;201
51072;51;BOUILLY;;223
51073;51;BOULEUSE;;226
51074;51;BOULT-SUR-SUIPPE;;1800
51075;51;BOURGOGNE-FRESNE;;1455
51076;51;BOURSAULT;;450
51077;51;BOUVANCOURT;;186
51078;51;BOUY;;589
51079;51;BOUZY;;890
51080;51;BRANDONVILLERS;;191
51081;51;BRANSCOURT;;325
51082;51;BRAUX-SAINTE-COHIERE;;99
51083;51;BRAUX-SAINT-REMY;;84
51084;51;BREBAN;;79
51085;51;LE BREUIL;;381
51086;51;BREUIL-SUR-VESLE;;345
51087;51;BREUVERY-SUR-COOLE;;225
51088;51;BRIMONT;;455
51089;51;BROUILLET;;76
51090;51;BROUSSY-LE-GRAND;;324
51091;51;BROUSSY-LE-PETIT;;141
51092;51;BROYES;;361
51093;51;BRUGNY-VAUDANCOURT;;459
51094;51;BRUSSON;;184
51095;51;LE BUISSON;;97
51097;51;BUSSY-LE-CHATEAU;;179
51098;51;BUSSY-LE-REPOS;;140
51099;51;BUSSY-LETTREE;;331
51100;51;LA CAURE;;109
51101;51;CAUREL;;697
51102;51;CAUROY-LES-HERMONVILLE;;479
51103;51;LA CELLE-SOUS-CHANTEMERLE;;141
51104;51;CERNAY-EN-DORMOIS;;142
51105;51;CERNAY-LES-REIMS;;1463
51106;51;CERNON;;130
51107;51;CHAINTRIX-BIERGES;;339
51108;51;CHALONS-EN-CHAMPAGNE;;45625
51109;51;CHALONS-SUR-VESLE;;190
51110;51;CHALTRAIT;;56
51111;51;CHAMBRECY;;155
51112;51;CHAMERY;;436
51113;51;CHAMPAUBERT;;124
51115;51;CHAMPFLEURY;;571
51116;51;CHAMPGUYON;;283
51117;51;CHAMPIGNEUL-CHAMPAGNE;;327
51118;51;CHAMPIGNY;;1598
51119;51;CHAMPILLON;;519
51120;51;CHAMPLAT-ET-BOUJACOURT;;155
51121;51;CHAMPVOISY;;253
51122;51;CHANGY;;122
51124;51;CHANTEMERLE;;50
51125;51;CHAPELAINE;;52
51126;51;LA CHAPELLE-FELCOURT;;50
51127;51;LA CHAPELLE-LASSON;;89
51128;51;LA CHAPELLE-SOUS-ORBAIS;;56
51129;51;CHARLEVILLE;;258
51130;51;CHARMONT;;236
51132;51;LES CHARMONTOIS;;117
51133;51;LE CHATELIER;;63
51134;51;CHATELRAOULD-SAINT-LOUVENT;;253
51135;51;CHATILLON-SUR-BROUE;;78
51136;51;CHATILLON-SUR-MARNE;;654
51137;51;CHATILLON-SUR-MORIN;;226
51138;51;CHATRICES;;37
51139;51;CHAUDEFONTAINE;;329
51140;51;CHAUMUZY;;392
51141;51;LA CHAUSSEE-SUR-MARNE;;793
51142;51;CHAVOT-COURCOURT;;344
51143;51;LE CHEMIN;;56
51144;51;CHEMINON;;614
51145;51;CHENAY;;231
51146;51;CHENIERS;;109
51147;51;LA CHEPPE;;343
51148;51;CHEPPES-LA-PRAIRIE;;159
51149;51;CHEPY;;453
51150;51;CHERVILLE;;83
51151;51;CHICHEY;;177
51152;51;CHIGNY-LES-ROSES;51500;553
51153;51;CHOUILLY;;1053
51154;51;CLAMANGES;;216
51155;51;CLESLES;;622
51156;51;CLOYES-SUR-MARNE;;125
51157;51;COIZARD-JOCHES;;73
51158;51;VAL-DES-MARAIS;;578
51160;51;COMPERTRIX;;1422
51161;51;CONDE-SUR-MARNE;;782
51162;51;CONFLANS-SUR-SEINE;;643
51163;51;CONGY;;270
51164;51;CONNANTRAY-VAUREFROY;;151
51165;51;CONNANTRE;;1066
51166;51;CONTAULT;;70
51167;51;COOLE;;151
51168;51;COOLUS;;228
51169;51;CORBEIL;;100
51170;51;CORFELIX;;113
51171;51;CORMICY;;1513
51172;51;CORMONTREUIL;51350;6550
51173;51;CORMOYEUX;;125
51174;51;CORRIBERT;;62
51175;51;CORROBERT;;217
51176;51;CORROY;;158
51177;51;COULOMMES-LA-MONTAGNE;;209
51178;51;COUPETZ;;82
51179;51;COUPEVILLE;;164
51181;51;COURCELLES-SAPICOURT;;406
51182;51;COURCEMAIN;;96
51183;51;COURCY;;1229
51184;51;COURDEMANGES;;405
51185;51;COURGIVAUX;;300
51186;51;COURJEONNET;;47
51187;51;COURLANDON;;287
51188;51;COURMAS;;221
51190;51;COURTAGNON;;68
51191;51;COURTEMONT;;61
51192;51;COURTHIEZY;;352
51193;51;COURTISOLS;;2473
51194;51;COURVILLE;;466
51195;51;COUVROT;;846
51196;51;CRAMANT;51530;893
51197;51;LA CROIX-EN-CHAMPAGNE;;81
51198;51;CRUGNY;;674
51199;51;CUCHERY;;414
51200;51;CUIS;;381
51201;51;CUISLES;;130
51202;51;CUMIERES;;761
51203;51;CUPERLY;;225
51204;51;DAMERY;;1402
51205;51;DAMPIERRE-AU-TEMPLE;;276
51206;51;DAMPIERRE-LE-CHATEAU;;115
51208;51;DAMPIERRE-SUR-MOIVRE;;112
51210;51;DIZY;51530;1530
51211;51;DOMMARTIN-DAMPIERRE;;68
51212;51;DOMMARTIN-LETTREE;;156
51213;51;DOMMARTIN-SOUS-HANS;;62
51214;51;DOMMARTIN-VARIMONT;;146
51215;51;DOMPREMY;;130
51216;51;DONTRIEN;;267
51217;51;DORMANS;51700;2961
51218;51;VAL-DE-VIERE;;131
51219;51;DROSNAY;;224
51220;51;DROUILLY;;141
51222;51;ECLAIRES;;98
51223;51;ECOLLEMONT;;57
51224;51;ECRIENNES;;172
51225;51;ECUEIL;;307
51226;51;ECURY-LE-REPOS;;56
51227;51;ECURY-SUR-COOLE;;509
51228;51;ELISE-DAUCOURT;;84
51229;51;EPENSE;;126
51230;51;EPERNAY;51200;22901
51231;51;L'EPINE;;669
51232;51;EPOYE;;421
51233;51;ESCARDES;;72
51234;51;ESCLAVOLLES-LUREY;;629
51235;51;LES ESSARTS-LES-SEZANNE;;256
51236;51;LES ESSARTS-LE-VICOMTE;;142
51237;51;ESTERNAY;;1850
51238;51;ETOGES;;498
51239;51;ETRECHY;;106
51240;51;ETREPY;;130
51241;51;EUVY;;82
51242;51;FAGNIERES;;4951
51243;51;FAUX-FRESNAY;;316
51244;51;FAUX-VESIGNEUL;;249
51245;51;FAVEROLLES-ET-COEMY;;583
51246;51;FAVRESSE;;228
51247;51;FEREBRIANGES;;146
51248;51;FERE-CHAMPENOISE;;2203
51249;51;FESTIGNY;;394
51250;51;FISMES;51170;5640
51251;51;FLAVIGNY;;175
51252;51;FLEURY-LA-RIVIERE;;526
51253;51;FLORENT-EN-ARGONNE;;233
51254;51;FONTAINE-DENIS-NUISY;;234
51255;51;FONTAINE-EN-DORMOIS;;13
51256;51;FONTAINE-SUR-AY;;348
51258;51;LA FORESTIERE;;222
51259;51;FRANCHEVILLE;;203
51260;51;LE FRESNE;;79
51262;51;FRIGNICOURT;51300;1849
51263;51;FROMENTIERES;;387
51264;51;LE GAULT-SOIGNY;;527
51265;51;GAYE;;602
51266;51;GERMAINE;;546
51267;51;GERMIGNY;;178
51268;51;GERMINON;;182
51269;51;GIFFAUMONT-CHAMPAUBERT;;275
51270;51;GIGNY-BUSSY;;242
51272;51;GIVRY-EN-ARGONNE;;461
51273;51;GIVRY-LES-LOISY;;74
51274;51;GIZAUCOURT;;120
51275;51;GLANNES;;191
51276;51;GOURGANCON;;152
51277;51;SAINTE-MARIE-DU-LAC-NUISEMENT;;274
51278;51;LES GRANDES-LOGES;;280
51279;51;GRANGES-SUR-AUBE;;188
51280;51;GRATREUIL;;25
51281;51;GRAUVES;;630
51282;51;GUEUX;;1841
51283;51;HANS;;153
51284;51;HAUSSIGNEMONT;;305
51285;51;HAUSSIMONT;;144
51286;51;HAUTEVILLE;;245
51287;51;HAUTVILLERS;;690
51288;51;HEILTZ-LE-HUTIER;;246
51289;51;HEILTZ-LE-MAURUPT;;444
51290;51;HEILTZ-L'EVEQUE;;294
51291;51;HERMONVILLE;;1422
51292;51;HERPONT;;131
51293;51;HEUTREGIVILLE;;485
51294;51;HOURGES;;79
51295;51;HUIRON;;306
51296;51;HUMBAUVILLE;;79
51298;51;IGNY-COMBLIZY;;431
51299;51;ISLES-SUR-SUIPPE;;943
51300;51;ISLE-SUR-MARNE;;97
51301;51;ISSE;;117
51302;51;LES ISTRES-ET-BURY;;96
51303;51;JALONS;;562
51304;51;JANVILLIERS;;175
51305;51;JANVRY;;128
51306;51;JOISELLE;;106
51307;51;JONCHERY-SUR-SUIPPE;;225
51308;51;JONCHERY-SUR-VESLE;;1910
51309;51;JONQUERY;;117
51310;51;JOUY-LES-REIMS;;229
51311;51;JUSSECOURT-MINECOURT;;210
51312;51;JUVIGNY;;967
51313;51;LACHY;;328
51314;51;LAGERY;;228
51315;51;LANDRICOURT;;148
51316;51;LARZICOURT;;278
51317;51;LAVAL-SUR-TOURBE;;54
51318;51;LAVANNES;;587
51319;51;LENHARREE;;103
51320;51;LEUVRIGNY;;318
51321;51;LHERY;;84
51322;51;LIGNON;;125
51323;51;LINTHELLES;;111
51324;51;LINTHES;;114
51325;51;LISSE-EN-CHAMPAGNE;;115
51326;51;LIVRY-LOUVERCY;;1105
51327;51;LOISY-EN-BRIE;;182
51328;51;LOISY-SUR-MARNE;;1128
51329;51;LOIVRE;;1366
51333;51;LUDES;;681
51334;51;LUXEMONT-ET-VILLOTTE;;483
51336;51;MAFFRECOURT;;59
51337;51;MAGNEUX;;274
51338;51;MAILLY-CHAMPAGNE;;656
51339;51;MAIRY-SUR-MARNE;;572
51340;51;MAISONS-EN-CHAMPAGNE;;553
51341;51;MALMY;;36
51342;51;MANCY;;253
51343;51;MARCILLY-SUR-SEINE;;649
51344;51;MARDEUIL;;1500
51345;51;MAREUIL-EN-BRIE;;286
51346;51;MAREUIL-LE-PORT;51700;1175
51348;51;MARFAUX;;117
51349;51;MARGERIE-HANCOURT;;177
51350;51;MARGNY;;130
51351;51;MARIGNY;;109
51352;51;MAROLLES;;894
51353;51;MARSANGIS;;48
51354;51;MARSON;;292
51355;51;MASSIGES;;52
51356;51;MATIGNICOURT-GONCOURT;;156
51357;51;MATOUGUES;;625
51358;51;MAURUPT-LE-MONTOIS;;594
51359;51;MECRINGES;;210
51360;51;LE MEIX-SAINT-EPOING;;296
51361;51;LE MEIX-TIERCELIN;;168
51362;51;MERFY;;622
51363;51;MERLAUT;;261
51364;51;MERY-PREMECY;;67
51365;51;LES MESNEUX;;897
51367;51;LE MESNIL-SUR-OGER;;1091
51368;51;MINAUCOURT-LE-MESNIL-LES-HURLUS;;53
51369;51;MOEURS-VERDEY;;328
51370;51;MOIREMONT;;203
51371;51;MOIVRE;;63
51372;51;MONCETZ-LONGEVAS;;537
51373;51;MONCETZ-L'ABBAYE;;96
51374;51;MONDEMENT-MONTGIVROUX;;26
51375;51;MONTBRE;;324
51376;51;MONTGENOST;;154
51377;51;MONTEPREUX;;47
51378;51;MONTHELON;;353
51379;51;MONTIGNY-SUR-VESLE;;518
51380;51;MONTMIRAIL;;3620
51381;51;MONTMORT-LUCY;;624
51382;51;MONT-SUR-COURVILLE;;123
51384;51;MORANGIS;;415
51386;51;MORSAINS;;139
51387;51;MOSLINS;;300
51388;51;MOURMELON-LE-GRAND;;5199
51389;51;MOURMELON-LE-PETIT;;821
51390;51;MOUSSY;;793
51391;51;MUIZON;;2184
51392;51;MUTIGNY;;194
51393;51;NANTEUIL-LA-FORET;;300
51395;51;NESLE-LA-REPOSTE;;99
51396;51;NESLE-LE-REPONS;;146
51397;51;LA NEUVILLE-AUX-BOIS;;141
51398;51;LA NEUVILLE-AUX-LARRIS;;187
51399;51;LA NEUVILLE-AU-PONT;;553
51402;51;NEUVY;;273
51403;51;NOGENT-L'ABBESSE;;529
51404;51;NOIRLIEU;;111
51406;51;NORROIS;;153
51407;51;LA NOUE;;425
51409;51;NUISEMENT-SUR-COOLE;;377
51410;51;OEUILLY;;662
51412;51;OGNES;;62
51413;51;OIRY;;889
51414;51;OLIZY;;155
51415;51;OMEY;;205
51416;51;ORBAIS-L'ABBAYE;;553
51417;51;ORCONTE;;383
51418;51;ORMES;;449
51419;51;OUTINES;;131
51420;51;OUTREPONT;;82
51421;51;OYES;;102
51422;51;PARGNY-LES-REIMS;;485
51423;51;PARGNY-SUR-SAULX;;1780
51424;51;PASSAVANT-EN-ARGONNE;;208
51425;51;PASSY-GRIGNY;;397
51426;51;PEAS;;69
51428;51;LES PETITES-LOGES;;502
51429;51;PEVY;;208
51430;51;PIERRE-MORAINS;;88
51431;51;PIERRY;;1217
51432;51;PLEURS;;855
51433;51;PLICHANCOURT;;259
51434;51;PLIVOT;;761
51435;51;POCANCY;;180
51436;51;POGNY;;942
51437;51;POILLY;;95
51438;51;POIX;;70
51439;51;POMACLE;;473
51440;51;PONTFAVERGER-MORONVILLIERS;;1762
51441;51;PONTHION;;107
51442;51;POSSESSE;;137
51443;51;POTANGIS;;124
51444;51;POUILLON;;514
51445;51;POURCY;;203
51446;51;PRINGY;;442
51447;51;PROSNES;;499
51448;51;PROUILLY;;565
51449;51;PRUNAY;;1044
51450;51;PUISIEULX;;434
51451;51;QUEUDES;;95
51452;51;RAPSECOURT;;33
51453;51;RECY;;1063
51454;51;REIMS;51100;184114
51455;51;REIMS-LA-BRULEE;;226
51456;51;REMICOURT;;61
51457;51;REUIL;;298
51458;51;REUVES;;63
51459;51;REVEILLON;;111
51460;51;RIEUX;;200
51461;51;RILLY-LA-MONTAGNE;;1042
51463;51;LES RIVIERES-HENRUEL;;172
51464;51;ROMAIN;;326
51465;51;ROMERY;;165
51466;51;ROMIGNY;;222
51468;51;ROSNAY;;373
51469;51;ROUFFY;;116
51470;51;ROUVROY-RIPONT;;4
51471;51;SACY;;379
51472;51;SAINT-AMAND-SUR-FION;;1050
51473;51;SAINT-BON;;110
51474;51;SAINT-BRICE-COURCELLES;;3457
51475;51;SAINT-CHERON;;62
51476;51;SAINT-ETIENNE-AU-TEMPLE;;832
51477;51;SAINT-ETIENNE-SUR-SUIPPE;;334
51478;51;SAINT-EULIEN;;436
51479;51;SAINT-EUPHRAISE-ET-CLAIRIZET;;247
51480;51;SAINTE-GEMME;;141
51482;51;SAINT-GERMAIN-LA-VILLE;;694
51483;51;SAINT-GIBRIEN;;543
51484;51;SAINT-GILLES;;283
51485;51;SAINT-HILAIRE-AU-TEMPLE;;352
51486;51;SAINT-HILAIRE-LE-GRAND;;377
51487;51;SAINT-HILAIRE-LE-PETIT;;348
51488;51;SAINT-IMOGES;;351
51489;51;SAINT-JEAN-DEVANT-POSSESSE;;35
51490;51;SAINT-JEAN-SUR-MOIVRE;;205
51491;51;SAINT-JEAN-SUR-TOURBE;;92
51492;51;SAINT-JUST-SAUVAGE;;1464
51493;51;SAINT-LEONARD;;112
51495;51;SAINT-LOUP;;78
51496;51;SAINT-LUMIER-EN-CHAMPAGNE;;273
51497;51;SAINT-LUMIER-LA-POPULEUSE;;44
51498;51;SAINT-MARD-SUR-AUVE;;64
51499;51;SAINT-MARD-LES-ROUFFY;;168
51500;51;SAINT-MARD-SUR-LE-MONT;;118
51501;51;SAINTE-MARIE-A -PY;;203
51502;51;SAINT-MARTIN-AUX-CHAMPS;;114
51503;51;SAINT-MARTIN-L'HEUREUX;;86
51504;51;SAINT-MARTIN-SUR-LE-PRE;;835
51505;51;SAINT-MASMES;;490
51506;51;SAINT-MEMMIE;51470;5552
51507;51;SAINTE-MENEHOULD;;4281
51508;51;SAINT-OUEN-DOMPROT;;210
51509;51;SAINT-PIERRE;;315
51510;51;SAINT-QUENTIN-LES-MARAIS;;129
51511;51;SAINT-QUENTIN-LE-VERGER;;121
51512;51;SAINT-QUENTIN-SUR-COOLE;;104
51513;51;SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON;;531
51514;51;SAINT-REMY-SOUS-BROYES;;108
51515;51;SAINT-REMY-SUR-BUSSY;;346
51516;51;SAINT-SATURNIN;;51
51517;51;SAINT-SOUPLET-SUR-PY;;124
51518;51;SAINT-THIERRY;;640
51519;51;SAINT-THOMAS-EN-ARGONNE;;41
51520;51;SAINT-UTIN;;78
51521;51;SAINT-VRAIN;;229
51522;51;SAPIGNICOURT;;423
51523;51;SARCY;;273
51524;51;SARON-SUR-AUBE;;310
51525;51;SARRY;;2123
51526;51;SAUDOY;;396
51527;51;SAVIGNY-SUR-ARDRES;;276
51528;51;SCRUPT;;130
51529;51;SELLES;;418
51530;51;SEPT-SAULX;;683
51531;51;SERMAIZE-LES-BAINS;;1821
51532;51;SERMIERS;;582
51533;51;SERVON-MELZICOURT;;106
51534;51;SERZY-ET-PRIN;;211
51535;51;SEZANNE;;4880
51536;51;SILLERY;51500;1835
51537;51;SIVRY-ANTE;;183
51538;51;SOGNY-AUX-MOULINS;;111
51539;51;SOGNY-EN-L'ANGLE;;71
51542;51;SOIZY-AUX-BOIS;;190
51543;51;SOMME-BIONNE;;78
51544;51;SOMMEPY-TAHURE;;658
51545;51;SOMMESOUS;;518
51546;51;SOMME-SUIPPE;;653
51547;51;SOMME-TOURBE;;142
51548;51;SOMME-VESLE;;625
51549;51;SOMME-YEVRE;;124
51550;51;SOMPUIS;;281
51551;51;SOMSOIS;;205
51552;51;SONGY;;269
51553;51;SOUAIN-PERTHES-LES-HURLUS;;245
51555;51;SOUDE;;166
51556;51;SOUDRON;;297
51557;51;SOULANGES;;475
51558;51;SOULIERES;;144
51559;51;SUIPPES;;3913
51560;51;SUIZY-LE-FRANC;;112
51562;51;TAISSY;;2219
51563;51;TALUS-SAINT-PRIX;;108
51564;51;VAL DE LIVRE;;623
51565;51;THAAS;;102
51566;51;THIBIE;;297
51567;51;THIEBLEMONT-FAREMONT;;533
51568;51;THIL;;307
51569;51;THILLOIS;;578
51570;51;LE THOULT-TROSNAY;;107
51571;51;VAL-DE-VESLE;;926
51572;51;TILLOY-ET-BELLAY;;244
51573;51;TINQUEUX;51430;10433
51574;51;TOGNY-AUX-BOEUFS;;140
51576;51;TOURS-SUR-MARNE;;1397
51577;51;TRAMERY;;154
51578;51;TRECON;;88
51579;51;TREFOLS;;180
51580;51;TREPAIL;;441
51581;51;TRESLON;;247
51582;51;TRIGNY;;551
51583;51;TROIS-FONTAINES-L'ABBAYE;;195
51584;51;TROIS-PUITS;;149
51585;51;TROISSY;;856
51586;51;UNCHAIR;;182
51587;51;VADENAY;;237
51588;51;VALMY;;308
51589;51;VANAULT-LE-CHATEL;;175
51590;51;VANAULT-LES-DAMES;;375
51591;51;VANDEUIL;;179
51592;51;VANDIERES;;304
51594;51;VASSIMONT-ET-CHAPELAINE;;66
51595;51;VATRY;;157
51596;51;VAUCHAMPS;;377
51597;51;VAUCIENNES;;343
51598;51;VAUCLERC;;506
51599;51;VAUDEMANGE;;328
51600;51;VAUDESINCOURT;;99
51601;51;VAVRAY-LE-GRAND;;161
51602;51;VAVRAY-LE-PETIT;;65
51603;51;VELYE;;207
51604;51;VENTELAY;;261
51605;51;VENTEUIL;;538
51607;51;VERDON;;208
51608;51;VERNANCOURT;;91
51609;51;VERNEUIL;;866
51610;51;VERRIERES;;397
51611;51;VERT-TOULON;;290
51612;51;BLANCS-COTEAUX;;3508
51613;51;VERZENAY;;1055
51614;51;VERZY;;984
51616;51;VESIGNEUL-SUR-MARNE;;236
51617;51;LA VEUVE;;616
51618;51;LE VEZIER;;193
51619;51;LE VIEIL-DAMPIERRE;;116
51620;51;VIENNE-LA-VILLE;;180
51621;51;VIENNE-LE-CHATEAU;;527
51622;51;VILLE-DOMMANGE;;410
51623;51;VILLE-EN-SELVE;;327
51624;51;VILLE-EN-TARDENOIS;;654
51625;51;VILLENEUVE-LA-LIONNE;;286
51626;51;LA VILLENEUVE-LES-CHARLEVILLE;;122
51627;51;VILLENEUVE-RENNEVILLE-CHEVIGNY;;334
51628;51;VILLENEUVE-SAINT-VISTRE-ET-VILLEVOTTE;;127
51629;51;VILLERS-ALLERAND;;935
51630;51;VILLERS-AUX-BOIS;;335
51631;51;VILLERS-AUX-NOEUDS;;252
51632;51;VILLERS-EN-ARGONNE;;243
51633;51;VILLERS-FRANQUEUX;;311
51634;51;VILLERS-LE-CHATEAU;;272
51635;51;VILLERS-LE-SEC;;111
51636;51;VILLERS-MARMERY;;513
51637;51;VILLERS-SOUS-CHATILLON;;215
51638;51;VILLESENEUX;;213
51639;51;LA VILLE-SOUS-ORBAIS;;44
51640;51;VILLE-SUR-TOURBE;;214
51641;51;VILLEVENARD;;208
51642;51;VILLIERS-AUX-CORNEILLES;;115
51643;51;VINAY;51530;554
51644;51;VINCELLES;;318
51645;51;VINDEY;;112
51646;51;VIRGINY;;85
51647;51;VITRY-EN-PERTHOIS;;854
51648;51;VITRY-LA-VILLE;;391
51649;51;VITRY-LE-FRANCOIS;;11627
51650;51;VOILEMONT;;47
51652;51;VOUARCES;;58
51654;51;VOUILLERS;;260
51655;51;VOUZY;;296
51656;51;VRAUX;;472
51657;51;VRIGNY;;247
51658;51;VROIL;;104
51659;51;WARGEMOULIN-HURLUS;;48
51660;51;WARMERIVILLE;;2619
51662;51;WITRY-LES-REIMS;51420;5045
51663;51;MAGENTA;51530;1712
